,wavelength,flux
23675,13875.694,1.522836318102309e-19
23676,13877.082,1.492025902004579e-19
23677,13878.471,1.5136980013411533e-19
23678,13879.858,1.5154125887896475e-19
23679,13881.247,1.520389829681405e-19
23680,13882.635,1.486316174960177e-19
23681,13884.023,1.5123719971173522e-19
23682,13885.412,1.4898114941211864e-19
23683,13886.801,1.5034599676873433e-19
23684,13888.189,1.5012616552925078e-19
23685,13889.579,1.485549688169925e-19
23686,13890.968,1.4976116200247963e-19
23687,13892.357,1.5054539699710358e-19
23688,13893.747,1.4861404205417597e-19
23689,13895.137,1.4713110492703374e-19
23690,13896.526,1.4709223498701707e-19
23691,13897.916,1.487794140616116e-19
23692,13899.306,1.5034779335812122e-19
23693,13900.696,1.4714866352714036e-19
23694,13902.087,1.466870348612255e-19
23695,13903.477,1.487152422438345e-19
23696,13904.867,1.4970997323387865e-19
23697,13906.258,1.4883922542695987e-19
23698,13907.649,1.474518594226082e-19
23699,13909.04,1.4584875103252064e-19
23700,13910.432,1.4679457154215523e-19
23701,13911.822,1.4689381049180644e-19
23702,13913.214,1.478221544920087e-19
23703,13914.605,1.469169599806012e-19
23704,13915.997,1.4749749693030735e-19
23705,13917.389,1.472459270916624e-19
23706,13918.781,1.4554764784231752e-19
23707,13920.173,1.4605795811747986e-19
23708,13921.565,1.4366459866455091e-19
23709,13922.958,1.4655935528214184e-19
23710,13924.351,1.45926448316279e-19
23711,13925.743,1.438470872217083e-19
23712,13927.136,1.4421444371171483e-19
23713,13928.528,1.4458956279825772e-19
23714,13929.922,1.456601059856039e-19
23715,13931.315,1.4465629983941633e-19
23716,13932.708,1.4255656156586481e-19
23717,13934.102,1.4636921391683217e-19
23718,13935.495,1.4423543603758574e-19
23719,13936.89,1.4601038998889704e-19
23720,13938.283,1.4601650665408805e-19
23721,13939.678,1.4779958448312475e-19
23722,13941.071,1.413985134408963e-19
23723,13942.466,1.4269661242486757e-19
23724,13943.86,1.4434483001246142e-19
23725,13945.255,1.4378431257568453e-19
23726,13946.649,1.447429370632897e-19
23727,13948.045,1.4422514372652394e-19
23728,13949.439,1.4374498035214165e-19
23729,13950.835,1.430363069686578e-19
23730,13952.23,1.4493908884946464e-19
23731,13953.626,1.419508593685206e-19
23732,13955.021,1.423833339453406e-19
23733,13956.417,1.4245098884504441e-19
23734,13957.8125,1.4120509945918918e-19
23735,13959.209,1.4204021148885346e-19
23736,13960.6045,1.4382504946390483e-19
23737,13962.001,1.4674675256777605e-19
23738,13963.397,1.4296186788849052e-19
23739,13964.794,1.4354031378516283e-19
23740,13966.19,1.3964197293656442e-19
23741,13967.588,1.4424661641905792e-19
23742,13968.984,1.4425477033883382e-19
23743,13970.382,1.420141188035251e-19
23744,13971.779,1.44387735784042e-19
23745,13973.177,1.4460317222243153e-19
23746,13974.574,1.3982218195700158e-19
23747,13975.972,1.3877674755721654e-19
23748,13977.369,1.3949171655644053e-19
23749,13978.768,1.425431587491971e-19
23750,13980.166,1.4096702030488856e-19
23751,13981.563,1.4101406697444405e-19
23752,13982.962,1.4192174720425215e-19
23753,13984.361,1.413736358022033e-19
23754,13985.76,1.4052545418076534e-19
23755,13987.158,1.4087189154954482e-19
23756,13988.558,1.426009984785966e-19
23757,13989.956,1.4071506995644404e-19
23758,13991.355,1.4312092985328086e-19
23759,13992.755,1.4090450002672856e-19
23760,13994.154,1.4088545191384925e-19
23761,13995.554,1.4085967032578217e-19
23762,13996.954,1.434812795868258e-19
23763,13998.354,1.4117242775037259e-19
23764,13999.754,1.4212784869396235e-19
23765,14001.154,1.420642282748119e-19
23766,14002.555,1.410623092777782e-19
23767,14003.955,1.4250637517527005e-19
23768,14005.355,1.4286181532823418e-19
23769,14006.756,1.3991493968999685e-19
23770,14008.157,1.4119636864294793e-19
23771,14009.559,1.4242555079620587e-19
23772,14010.96,1.425380622399992e-19
23773,14012.36,1.4051951557030802e-19
23774,14013.763,1.410735359944699e-19
23775,14015.164,1.4277243646605454e-19
23776,14016.565,1.4220619192491793e-19
23777,14017.968,1.4359858796173283e-19
23778,14019.369,1.39646694625773e-19
23779,14020.771,1.4465046256798352e-19
23780,14022.174,1.4095451462463816e-19
23781,14023.576,1.4336212891917405e-19
23782,14024.9795,1.4054412878160943e-19
23783,14026.382,1.4182896148378538e-19
23784,14027.785,1.4098386756720477e-19
23785,14029.1875,1.4047861447635407e-19
23786,14030.591,1.393965564348181e-19
23787,14031.994,1.4221751646109101e-19
23788,14033.397,1.4571358624012525e-19
23789,14034.801,1.4130751507451933e-19
23790,14036.205,1.4127298908805556e-19
23791,14037.608,1.3867871905460662e-19
23792,14039.013,1.4131422046313817e-19
23793,14040.417,1.4087478976482897e-19
23794,14041.821,1.4234777828033284e-19
23795,14043.226,1.4212541731891739e-19
23796,14044.63,1.3937751761537905e-19
23797,14046.035,1.3901725526586566e-19
23798,14047.439,1.3856323090814472e-19
23799,14048.845,1.4085359711683628e-19
23800,14050.25,1.3629991866199774e-19
23801,14051.655,1.4381703299284141e-19
23802,14053.061,1.4039060643524185e-19
23803,14054.466,1.4090223103211481e-19
23804,14055.872,1.3972251845209024e-19
23805,14057.277,1.378489145381667e-19
23806,14058.684,1.4092065214994348e-19
23807,14060.09,1.413657738985554e-19
23808,14061.496,1.4257992443853596e-19
23809,14062.902,1.402831026731525e-19
23810,14064.309,1.3969737895427805e-19
23811,14065.715,1.4346960159362777e-19
23812,14067.122,1.3974715809976508e-19
23813,14068.529,1.3978183429804124e-19
23814,14069.937,1.4047379771215016e-19
23815,14071.344,1.3965722129575126e-19
23816,14072.751,1.4079472809972734e-19
23817,14074.158,1.4087922761151162e-19
23818,14075.565,1.4157086547347398e-19
23819,14076.974,1.4129404376555944e-19
23820,14078.382,1.4061540384343723e-19
23821,14079.79,1.3851616996638162e-19
23822,14081.198,1.3697743444393852e-19
23823,14082.606,1.3851763839287515e-19
23824,14084.015,1.3901914215935133e-19
23825,14085.424,1.4062834580520118e-19
23826,14086.832,1.3876421779738726e-19
23827,14088.241,1.4023921085851132e-19
23828,14089.65,1.3720589751025675e-19
23829,14091.06,1.381886116804561e-19
23830,14092.469,1.3883183583505245e-19
23831,14093.878,1.375634275899394e-19
23832,14095.288,1.3643595247273154e-19
23833,14096.697,1.385852843953487e-19
23834,14098.107,1.3624247861126246e-19
23835,14099.518,1.3634400989469745e-19
23836,14100.928,1.378687008489906e-19
23837,14102.338,1.3703501769977402e-19
23838,14103.748,1.378477599188255e-19
23839,14105.159,1.3703796209868136e-19
23840,14106.569,1.3776449425054235e-19
23841,14107.98,1.3443899990252574e-19
23842,14109.392,1.3669215138370003e-19
23843,14110.803,1.3754536981953326e-19
23844,14112.214,1.358913298260896e-19
23845,14113.626,1.3590916782505955e-19
23846,14115.037,1.3611969899370309e-19
23847,14116.449,1.362370546724555e-19
23848,14117.861,1.3711863778722451e-19
23849,14119.272,1.3481002434690532e-19
23850,14120.686,1.3693684495691452e-19
23851,14122.098,1.3570320732267426e-19
23852,14123.51,1.3578334198942544e-19
23853,14124.923,1.3735440341763992e-19
23854,14126.335,1.357007954541719e-19
23855,14127.748,1.3455558692865873e-19
23856,14129.161,1.3865973766566133e-19
23857,14130.574,1.3541109433557247e-19
23858,14131.987,1.3711682610096696e-19
23859,14133.4,1.342035552914955e-19
23860,14134.814,1.3633526727813171e-19
23861,14136.229,1.3588831286298116e-19
23862,14137.642,1.3655597939427423e-19
23863,14139.056,1.369986948925756e-19
23864,14140.47,1.3621571660251803e-19
23865,14141.885,1.34896986274876e-19
23866,14143.299,1.3563576754048538e-19
23867,14144.714,1.3776581599709753e-19
23868,14146.128,1.356952963619083e-19
23869,14147.543,1.36036732967956e-19
23870,14148.958,1.372663734937972e-19
23871,14150.373,1.3718491325329113e-19
23872,14151.788,1.323359242491019e-19
23873,14153.204,1.3380403902326982e-19
23874,14154.619,1.3695721916885602e-19
23875,14156.035,1.3620313891251096e-19
23876,14157.451,1.368410256716444e-19
23877,14158.867,1.3789447043008767e-19
23878,14160.283,1.3666568147241184e-19
23879,14161.699,1.3575801488436767e-19
23880,14163.115,1.359684985424814e-19
23881,14164.532,1.3574929979136468e-19
23882,14165.949,1.358236592253788e-19
23883,14167.365,1.344364610498202e-19
23884,14168.782,1.374251517012117e-19
23885,14170.2,1.3598656575601448e-19
23886,14171.617,1.3618601047104024e-19
23887,14173.034,1.3544548379750522e-19
23888,14174.452,1.3524403222368514e-19
23889,14175.87,1.344276993105659e-19
23890,14177.287,1.3705106112408987e-19
23891,14178.705,1.365469568155683e-19
23892,14180.124,1.3515878561166547e-19
23893,14181.542,1.345691511386832e-19
23894,14182.96,1.3454355682236804e-19
23895,14184.379,1.3620903637464446e-19
23896,14185.798,1.3550274836029428e-19
23897,14187.216,1.368187155590784e-19
23898,14188.635,1.361694659812698e-19
23899,14190.055,1.394171515048468e-19
23900,14191.474,1.376409427223923e-19
23901,14192.893,1.3730748268332945e-19
23902,14194.3125,1.37477244215771e-19
23903,14195.732,1.3873945076193137e-19
23904,14197.152,1.3724178943877048e-19
23905,14198.572,1.3754964570320678e-19
23906,14199.992,1.382824844849552e-19
23907,14201.412,1.3605582406190692e-19
23908,14202.833,1.3742298182358527e-19
23909,14204.253,1.391503458120337e-19
23910,14205.674,1.3721844097540894e-19
23911,14207.095,1.3738979118902884e-19
23912,14208.516,1.3789866862292704e-19
23913,14209.937,1.3934643741554538e-19
23914,14211.357,1.3783497171722884e-19
23915,14212.779,1.3710684199694555e-19
23916,14214.201,1.3686605679236527e-19
23917,14215.622,1.3785113126432394e-19
23918,14217.044,1.369305492366597e-19
23919,14218.466,1.3841276683277477e-19
23920,14219.888,1.3715423163971476e-19
23921,14221.311,1.3643561853152197e-19
23922,14222.732,1.3493965077559543e-19
23923,14224.155,1.3563239864724796e-19
23924,14225.578,1.3938411715562983e-19
23925,14227.001,1.36015186968645e-19
23926,14228.424,1.3745356152332208e-19
23927,14229.847,1.371647013213221e-19
23928,14231.27,1.399604913486175e-19
23929,14232.693,1.3727944992652104e-19
23930,14234.117,1.3765661680388088e-19
23931,14235.54,1.3623799998755797e-19
23932,14236.964,1.3594227779346501e-19
23933,14238.389,1.3878261610189784e-19
23934,14239.8125,1.366401414038876e-19
23935,14241.236,1.3862128483012303e-19
23936,14242.661,1.3602551711887356e-19
23937,14244.085,1.3468555866316604e-19
23938,14245.51,1.3523531392424256e-19
23939,14246.935,1.3545583553538078e-19
23940,14248.359,1.3818524760048638e-19
23941,14249.785,1.4000572579081765e-19
23942,14251.21,1.3716811197904874e-19
23943,14252.636,1.364168829156679e-19
23944,14254.061,1.365007366466249e-19
23945,14255.486,1.3639612450876517e-19
23946,14256.912,1.3738145757876612e-19
23947,14258.338,1.3767021326430303e-19
23948,14259.765,1.3673656501700817e-19
23949,14261.19,1.3683335615797302e-19
23950,14262.617,1.3401650924259421e-19
23951,14264.043,1.3907681816444553e-19
23952,14265.47,1.3563596729026012e-19
23953,14266.896,1.403847732703934e-19
23954,14268.323,1.3961894895545917e-19
23955,14269.751,1.378391495196675e-19
23956,14271.178,1.379882961414773e-19
23957,14272.605,1.3525448382090811e-19
23958,14274.033,1.3517605020078861e-19
23959,14275.461,1.3694165483657398e-19
23960,14276.889,1.3803047229731007e-19
23961,14278.316,1.3742419993382996e-19
23962,14279.744,1.3607866785112766e-19
23963,14281.173,1.3890958687344325e-19
23964,14282.601,1.3953392816222277e-19
23965,14284.029,1.386408200815789e-19
23966,14285.458,1.3774230629331852e-19
23967,14286.887,1.3994560257027637e-19
23968,14288.315,1.3795385345675977e-19
23969,14289.745,1.3681169367598807e-19
23970,14291.174,1.3673594198618215e-19
23971,14292.604,1.3726659342001848e-19
23972,14294.033,1.354169662871871e-19
23973,14295.463,1.3862730502773237e-19
23974,14296.893,1.3556546145845191e-19
23975,14298.322,1.3797369530866302e-19
23976,14299.752,1.3845743257784196e-19
23977,14301.183,1.3696374694261655e-19
23978,14302.612,1.3833710264793334e-19
23979,14304.043,1.3742957136350425e-19
23980,14305.474,1.4085466291898613e-19
23981,14306.904,1.375439973018939e-19
23982,14308.336,1.3777289870999456e-19
23983,14309.767,1.403009964258851e-19
23984,14311.198,1.3929391966447188e-19
23985,14312.629,1.391806813214929e-19
23986,14314.061,1.411694275980928e-19
23987,14315.492,1.368519497261208e-19
23988,14316.924,1.3703033454341357e-19
23989,14318.356,1.3590219406759406e-19
23990,14319.788,1.3812321560054724e-19
23991,14321.221,1.3645939520213303e-19
23992,14322.652,1.365096894520684e-19
23993,14324.085,1.4186359138839923e-19
23994,14325.518,1.3677857193387635e-19
23995,14326.951,1.3739479295345433e-19
23996,14328.384,1.3665004739470797e-19
23997,14329.816,1.3883632321029542e-19
23998,14331.25,1.3909930732069412e-19
23999,14332.684,1.3586466045601978e-19
24000,14334.117,1.3589802518672293e-19
24001,14335.551,1.3595689187156699e-19
24002,14336.984,1.3753746761338251e-19
24003,14338.418,1.3667971257036697e-19
24004,14339.853,1.37696941345901e-19
24005,14341.286,1.3875890844989725e-19
24006,14342.721,1.3952951413221297e-19
24007,14344.155,1.3856574334743357e-19
24008,14345.59,1.3777407218417848e-19
24009,14347.024,1.3801191030361354e-19
24010,14348.46,1.38625062640295e-19
24011,14349.895,1.377803245431401e-19
24012,14351.33,1.3991420046252436e-19
24013,14352.766,1.405011846297254e-19
24014,14354.201,1.3908685997897433e-19
24015,14355.637,1.3781193039134693e-19
24016,14357.072,1.3855585099529863e-19
24017,14358.509,1.3822547834822064e-19
24018,14359.944,1.3635282712690803e-19
24019,14361.381,1.3824311036802208e-19
24020,14362.817,1.388550749830007e-19
24021,14364.254,1.374370534223446e-19
24022,14365.69,1.363958727709188e-19
24023,14367.127,1.3711389599955784e-19
24024,14368.564,1.4026808756159086e-19
24025,14370.001,1.3937931164388246e-19
24026,14371.438,1.3774740915712694e-19
24027,14372.876,1.3758299773016622e-19
24028,14374.313,1.3811038779643264e-19
24029,14375.751,1.370059957373457e-19
24030,14377.188,1.3983995256523334e-19
24031,14378.627,1.3994538777041792e-19
24032,14380.064,1.3746430095072059e-19
24033,14381.503,1.3849439331628304e-19
24034,14382.941,1.3885134171177893e-19
24035,14384.38,1.3834561001913605e-19
24036,14385.818,1.4111021302346476e-19
24037,14387.258,1.408335317885906e-19
24038,14388.696,1.3853191396052965e-19
24039,14390.136,1.3860474292016175e-19
24040,14391.575,1.3785825139601202e-19
24041,14393.015,1.3855946756290948e-19
24042,14394.454,1.3984545692487054e-19
24043,14395.894,1.3690833817600234e-19
24044,14397.333,1.3688470041489084e-19
24045,14398.773,1.3707260504822378e-19
24046,14400.213,1.364258635513692e-19
24047,14401.653,1.3512902904599073e-19
24048,14403.094,1.372385305268103e-19
24049,14404.534,1.3683919373164859e-19
24050,14405.976,1.3692329651958278e-19
24051,14407.416,1.3468495835357123e-19
24052,14408.857,1.3476891809844385e-19
24053,14410.298,1.37821669754135e-19
24054,14411.739,1.3769815339112925e-19
24055,14413.181,1.3624682117082012e-19
24056,14414.622,1.3517982562027795e-19
24057,14416.064,1.3626212395100133e-19
24058,14417.506,1.3480468734676887e-19
24059,14418.948,1.3718507755894263e-19
24060,14420.39,1.3654770615720553e-19
24061,14421.832,1.3812800698736714e-19
24062,14423.274,1.3632962125219493e-19
24063,14424.718,1.392294975022887e-19
24064,14426.16,1.3563688713987506e-19
24065,14427.603,1.3687351269018578e-19
24066,14429.046,1.370312299986254e-19
24067,14430.489,1.3635380108060141e-19
24068,14431.933,1.3546461554838156e-19
24069,14433.376,1.3221350549907456e-19
24070,14434.819,1.3670748006861556e-19
24071,14436.263,1.362606458461678e-19
24072,14437.707,1.3503941128422574e-19
24073,14439.151,1.3651666084580128e-19
24074,14440.595,1.334943617137219e-19
24075,14442.039,1.3626311016388905e-19
24076,14443.483,1.3411239891839898e-19
24077,14444.929,1.354205909078635e-19
24078,14446.373,1.3404195640995326e-19
24079,14447.818,1.3383943320725642e-19
24080,14449.263,1.3341526359859981e-19
24081,14450.708,1.3231034702077006e-19
24082,14452.153,1.339872436782279e-19
24083,14453.599,1.33681969604708e-19
24084,14455.045,1.3652173956303418e-19
24085,14456.49,1.3802431422492062e-19
24086,14457.937,1.3387378233760325e-19
24087,14459.382,1.336148874197114e-19
24088,14460.828,1.3569936009154758e-19
24089,14462.274,1.351849794635326e-19
24090,14463.722,1.3348317204741188e-19
24091,14465.168,1.342200113863826e-19
24092,14466.614,1.3286459180971757e-19
24093,14468.062,1.3673678309232775e-19
24094,14469.509,1.3487211906776872e-19
24095,14470.956,1.3563050799313494e-19
24096,14472.403,1.3592170605799715e-19
24097,14473.851,1.3304854936487598e-19
24098,14475.298,1.3484988602459542e-19
24099,14476.746,1.3495506244512856e-19
24100,14478.194,1.3617132867488815e-19
24101,14479.642,1.3653851254900128e-19
24102,14481.09,1.3670538185215494e-19
24103,14482.538,1.3352790916034668e-19
24104,14483.987,1.3497936343572412e-19
24105,14485.436,1.3389344694401499e-19
24106,14486.885,1.3362517659792608e-19
24107,14488.333,1.3332241913575321e-19
24108,14489.782,1.3671395097090134e-19
24109,14491.231,1.3274057363414802e-19
24110,14492.681,1.321853031283619e-19
24111,14494.131,1.3393335169802456e-19
24112,14495.58,1.3231508955727474e-19
24113,14497.03,1.3414996635139758e-19
24114,14498.4795,1.332330309093353e-19
24115,14499.93,1.3338954743802568e-19
24116,14501.38,1.3420186250073953e-19
24117,14502.831,1.3344266537667532e-19
24118,14504.281,1.3350374917453831e-19
24119,14505.731,1.3441444863486796e-19
24120,14507.183,1.3208959850508582e-19
24121,14508.634,1.3191907906802084e-19
24122,14510.085,1.3247509446913718e-19
24123,14511.536,1.338192127655601e-19
24124,14512.987,1.308375265409629e-19
24125,14514.438,1.3173567258762745e-19
24126,14515.891,1.3311114210641124e-19
24127,14517.343,1.3045710282299773e-19
24128,14518.794,1.331616947438597e-19
24129,14520.246,1.347706549531289e-19
24130,14521.698,1.3084331703020468e-19
24131,14523.151,1.3165286341918358e-19
24132,14524.604,1.3113949498821302e-19
